candidate_id	reference_id	similarity score	dist	score
5978	1	0.007999328	4.828397751	1
5979	1	0.010893386	4.519599438	2
5980	1	0.00856881	4.759626389	1
5981	1	0.00669574	5.00628376	1
5982	1	0.009951461	4.610035896	2
5983	1	0.008218208	4.801403046	1
5984	1	0.00493979	5.310432434	1
5985	1	0.005905657	5.131844521	0
5986	1	0.006634162	5.015522957	2
5987	1	0.012305307	4.397724628	3
5988	1	0.010253567	4.580129623	3
5989	1	0.008886167	4.723259449	1
5990	1	0.009019672	4.708347321	3
5991	1	0.010237509	4.581696987	2
5992	1	0.011069196	4.503589153	1
5993	1	0.0096329	4.642570972	2
5994	1	0.008707207	4.743604183	2
5995	1	0.011861337	4.43447113	2
5996	1	0.008096184	4.816362381	1
5997	1	0.01077741	4.530303001	2
5998	1	0.009664038	4.639343739	2
5999	1	0.004938914	5.310609818	1
6000	1	0.012394323	4.390516758	2
6001	1	0.008432388	4.775675297	1
6002	1	0.008979077	4.7128582	2
6003	1	0.019231069	3.951228142	3
6004	1	0.005928774	5.127937794	1
6005	1	0.013175556	4.329391956	3
6006	1	0.010603388	4.546581745	2
6007	1	0.010872261	4.521540642	3
6008	1	0.010307112	4.574921131	1
6010	1	0.012320179	4.3965168	1
6011	1	0.003406333	5.682118893	1
6012	1	0.005385414	5.224061012	0
6013	1	0.008000163	4.828293324	1
6014	1	0.011356686	4.477948666	3
6015	1	0.009954869	4.609693527	2
6016	1	0.011363354	4.477361679	3
6017	1	0.010362285	4.569582462	1
6018	1	0.006969593	4.966198444	2
6019	1	0.009048879	4.705114365	1
6020	1	0.01043131	4.562943459	2
6021	1	0.012929618	4.348234653	2
6022	1	0.010253288	4.580156803	2
6023	1	0.01187146	4.433618069	2
6024	1	0.009903036	4.61491394	1
6025	1	0.009362121	4.67108345	1
6026	1	0.013395951	4.312802792	3
6027	1	0.011759652	4.443080902	3
6028	1	0.008353229	4.785107136	2
6029	1	0.011554079	4.460716724	1
6030	1	0.012405835	4.389588356	3
6031	1	0.01352765	4.303019524	3
6032	1	0.011377158	4.476147652	2
6033	1	0.01238793	4.391032696	3
6034	1	0.009852304	4.620049953	2
6035	1	0.006709342	5.004254341	1
6036	1	0.012965352	4.34547472	2
6037	1	0.008534195	4.763674259	2
6038	1	0.006750782	4.998096943	2
6039	1	0.00753895	4.887672424	1
6040	1	0.010676746	4.539687157	1
6041	1	0.006013395	5.113765717	2
6042	1	0.013309861	4.319250107	2
6043	1	0.009563986	4.64975071	1
6044	1	0.003656817	5.611162186	2
6045	1	0.01219096	4.407060623	2
6046	1	0.010250336	4.580444813	1
6047	1	0.005733493	5.161430359	1
6048	1	0.009585325	4.647521973	1
6049	1	0.007878871	4.843570709	1
6050	1	0.014329509	4.245434284	3
6051	1	0.011210287	4.490923405	1
6052	1	0.009524456	4.653892517	2
6053	1	0.010586988	4.548129559	1
6054	1	0.007769558	4.857542038	1
6055	1	0.009016292	4.708722115	2
6056	1	0.00858632	4.757585049	1
6057	1	0.011176827	4.493912697	3
6058	1	0.008440739	4.774685383	2
