candidate_id	similarity	score
16954	0.8295032312096515	1
16955	0.7658822216201886	1
16958	0.9131366544098126	1
16959	0.7356906259550071	0
16961	0.5300003055346241	0
16962	0.7763594245306381	0
16963	0.7018044831851035	1
16964	0.7762959107558515	0
16967	0.8552382636170699	0
16968	0.7135987548653286	0
16969	0.599883927886557	0
16970	0.7015578161848918	0
16971	0.8995132699511871	0
16972	0.8159904754329566	0
16973	0.7800796429755192	1
16974	0.824456857897849	1
16975	0.8165226660978779	1
16976	0.6632955398683164	0
16978	0.7316875981506347	1
16980	0.7398761609762725	1
16981	0.8536773365960683	1
16983	0.6278076206954845	0
16986	0.7013762158948239	0
16987	0.6461380584145587	1
16988	0.8662613026519318	0
16989	0.6185322080693776	0
16990	0.8438501134678595	1
16991	0.805098873076997	0
16992	0.7185144512382634	0
16994	0.6850348344244803	0
16995	0.7812165459491198	1
16996	0.5625435627293444	0
16997	0.7017459418510371	0
16999	0.7945878943041593	1
17000	0.8388870904650976	0
17001	0.6388792113185582	0
17002	0.7474296215204572	1
17003	0.6858097645377504	0
17004	0.5703381143316579	0
17005	0.702042775114269	0
17006	0.16404519176828244	0
17007	0.7317991986589907	0
17008	0.06666977713761665	0
17009	0.6123131269932158	0
17010	0.6516535193598586	1
17011	0.732607365785317	1
17012	0.7775505201025512	0
17013	0.41873954616785364	0
17014	0.6744699840129743	0
17015	0.766669691354553	1
17017	0.7450163880165281	0
17020	0.7709104738715699	1
17021	0.9484276801503121	0
17022	0.8324112107121032	0
17023	0.9478412115228658	1
17024	0.0024787521766663585	0
17025	0.5439955646991222	0
17027	0.7486948992832355	1
17030	0.6748835971997468	1
17031	0.7392263272199782	0
17032	0.7175852914772134	0
17035	0.7147549578654853	0
17036	0.6303307251177671	0
17037	0.729868561504878	0
17038	0.6280960652394654	0
17039	0.5594671944388022	0
17040	0.7073948503554676	0
17041	0.643278628411738	0
17042	0.6393344545137621	1
17043	0.758364103533652	0
17045	0.7369344015292728	0
17046	0.6015009813758149	0
17047	0.7657645692131692	0
17049	0.83610643768901	0
17050	0.6619429163712907	1
17051	0.6587619683865538	1
17053	0.6665877129342966	0
17054	0.5020749205306333	0
17056	0.8356988957379899	0
17057	0.6738105082310147	0
17058	0.9058582059486849	0
17060	0.8078647335465744	1
17061	0.7486033633987371	0
17063	0.591889406465289	0
17064	0.6628091610081235	0
17066	0.5536216152923067	0
17068	0.6516825759374448	0
17069	0.6086840836540167	0
17070	0.7055550175584114	1
17071	0.7344346745720346	0
17072	0.8482572116840416	0
17074	0.7381929907843948	0
17075	0.7967289916294383	0
17076	0.8061087576379233	0
17077	0.7319554693674349	1
17078	0.726646598396392	0
17079	0.6687746252422245	0
17080	0.7517766877732858	1
17081	0.4849576058746578	0
17082	0.8474360955385551	1
17083	0.6523998979450785	0
17084	0.0024787521766663585	1
17085	0.6752829686198982	1
17087	0.7559768036196957	0
17088	0.738116266288309	1
17089	0.739352468318531	1
17090	0.6957554531706142	0
17092	0.7756014169420736	0
17093	0.650888914378291	0
17094	0.8540494268068178	0
17095	0.8494476276335159	1
17096	0.6695381564127213	1
17097	0.6818242285648025	1
17099	0.8102897029643252	0
17100	0.5616876072081101	0
17103	0.7111776175194556	0
17104	0.6498123273224308	0
17105	0.8961117216858231	1
17107	0.6627428485274411	0
17108	0.9474689981341884	1
17109	0.6559616763053995	0
17110	0.5802019677401812	0
17111	0.4507994890839533	0
17112	0.7382675152325117	0
17113	0.8282961916696229	0
17114	0.8227012952804444	0
17115	0.5922043012135425	0
17118	0.6628665677748279	1
17119	0.7451660403287675	0
17120	0.7920509405810107	0
17121	0.30910423706925	0
17122	0.7303075147063316	1
17123	0.7204265657208423	1
17126	0.7145527686825706	1
17127	0.582488633130596	0
17128	0.5136955722543053	1
17129	0.5480663267025628	0
17130	0.6833199412980343	1
17131	0.8900580808742975	1
17133	0.7166605028520854	1
17134	0.8263103182212593	1
17137	0.6061473690386342	0
17139	0.6355773402361019	0
17140	0.6262369416975836	1
17141	0.7121043131712586	0
17143	0.7241096344031627	0
17144	0.8613921918974647	0
17145	0.6791985620965889	0
17146	0.39585298754221865	0
17150	0.41306443663722664	0
17153	0.7639980679187609	1
17154	0.6383302084769807	0
17156	0.7974819616287204	1
17157	0.683472955964688	1
17158	0.5448562845383194	0
17159	0.701917036814828	0
17160	0.694118043782264	1
17163	0.7677365060906253	1
17164	0.6373171642805224	0
17165	0.6740811522686807	0
17167	0.8160791937156111	1
17168	0.736691739796943	0
17169	0.6675522123802015	0
17170	0.893336937103586	1
17171	0.7564323514176801	1
17172	0.737725391972533	0
17173	0.5940100725183862	0
17174	0.3213863618224058	0
17175	0.5865490741140842	0
17176	0.7440331361645882	1
17177	0.8101532429996445	0
17178	0.5731224484094262	0
17179	0.8075235116031733	1
17181	0.7638055511729036	0
17183	0.8448743937096993	1
17184	0.7047880067269782	0
17185	0.8013690977887956	0
17188	0.6354661020483263	0
17189	0.0	0
17191	0.6893776953791926	0
17192	0.8362202576428526	0
17193	0.667824626964887	0
17194	0.6779613987870043	0
17196	0.6968309200553197	0
17197	0.6763544308809388	0
17198	0.8211664305134805	0
17199	0.7346395092522668	0
17201	0.5352310515828855	0
17202	0.8710329586842924	1
17203	0.6250194613434429	1
17204	0.6529325200096242	0
17205	0.06666977713761665	0
17206	0.6941919357133779	0
17207	0.0	0
17208	0.5471504045625298	1
17210	0.9783322099911383	1
17212	0.625486362418417	0
17213	0.6271770962124902	1
17214	0.8069619968202384	0
17215	0.6902271395598667	0
17216	0.7786696501614028	0
