candidate_id	reference_id	similarity	dist	score
5978	1	0.00018075291082684099	8.618379592895508	1.0
5979	1	0.00015331539642773502	8.783013343811035	2.0
5980	1	8.283469846133348e-05	9.398663520812988	1.0
5981	1	7.526951816470662e-05	9.49443531036377	1.0
5982	1	0.0002829240828028336	8.170331954956055	2.0
5983	1	8.835747140796802e-05	9.33411979675293	1.0
5984	1	7.492274803992191e-05	9.499053001403809	1.0
5985	1	3.257037112849724e-05	10.332107543945312	0.0
5986	1	0.00020603707814671163	8.487454414367676	2.0
5987	1	0.00016474746632442498	8.71109676361084	3.0
5988	1	0.00017520609751421054	8.649547576904297	3.0
5989	1	0.00016052336698614604	8.73707103729248	1.0
5990	1	0.00016413726305179702	8.714807510375977	3.0
5991	1	0.0002841359927593361	8.166057586669922	2.0
5992	1	0.00017239291599818943	8.66573429107666	1.0
5993	1	0.00013754366363291244	8.891569137573242	2.0
5994	1	0.00014160585942559593	8.862462997436523	2.0
5995	1	0.00013980269191184812	8.87527847290039	2.0
5996	1	0.00021790075067594926	8.43147087097168	1.0
5997	1	0.00018915375347802488	8.57295036315918	2.0
5998	1	0.00018853350575565551	8.576234817504883	2.0
5999	1	9.53954506586279e-05	9.257479667663574	1.0
6000	1	0.00022194495237191035	8.413081169128418	2.0
6001	1	0.00010683467823503878	9.144227981567383	1.0
6002	1	0.0001259690812930641	8.979474067687988	2.0
6003	1	0.0004470493750291155	7.712841510772705	3.0
6004	1	3.112139681142162e-05	10.377614974975586	1.0
6005	1	0.00016085698361094852	8.734994888305664	3.0
6006	1	0.00018754308341144626	8.581501960754395	2.0
6007	1	0.00021276865708326403	8.455305099487305	3.0
6008	1	0.00015779718611387772	8.754199981689453	1.0
6010	1	0.00025510966093181216	8.27381706237793	1.0
6011	1	0.0002121838581822471	8.458057403564453	1.0
6012	1	5.552212639534897e-05	9.798728942871094	0.0
6013	1	0.000158517249565393	8.74964714050293	1.0
6014	1	0.0003229954522851984	8.037872314453125	3.0
6015	1	0.00027128067623788203	8.212356567382812	2.0
6016	1	0.00020213753357282218	8.506562232971191	3.0
6017	1	0.00016236182716317316	8.725683212280273	1.0
6018	1	8.915379652208137e-05	9.32514762878418	2.0
6019	1	0.0002338598987188077	8.360788345336914	1.0
6020	1	0.0003220763614062172	8.040721893310547	2.0
6021	1	0.00012590218471529205	8.980005264282227	2.0
6022	1	0.00012705105855701358	8.970921516418457	2.0
6023	1	0.0003882948980496956	7.853745460510254	2.0
6024	1	0.00018608875806031138	8.589286804199219	1.0
6025	1	4.776511792904405e-05	9.949214935302734	1.0
6026	1	0.000147479664557725	8.821820259094238	3.0
6027	1	0.00025394210859517273	8.278404235839844	3.0
6028	1	6.977144026957918e-05	9.57028579711914	2.0
6029	1	0.00011912837820647661	9.035308837890625	1.0
6030	1	0.00020337175876025622	8.50047492980957	3.0
6031	1	0.0002622478291044781	8.246220588684082	3.0
6032	1	7.741820745552392e-05	9.466288566589355	2.0
6033	1	0.00022880643750572784	8.382634162902832	3.0
6034	1	0.00020719253666665226	8.48186206817627	2.0
6035	1	0.00011374477227998363	9.08155345916748	1.0
6036	1	0.00013735280994123207	8.89295768737793	2.0
6037	1	0.00025005064414312017	8.29384708404541	2.0
6038	1	7.340910487272097e-05	9.519462585449219	2.0
6039	1	0.00013547970734037018	8.906688690185547	1.0
6040	1	0.00026817616462574827	8.22386646270752	1.0
6041	1	0.00011031725662045435	9.112150192260742	2.0
6042	1	0.00045290673658034754	7.699824333190918	2.0
6043	1	0.00015859724069707584	8.74914264678955	1.0
6044	1	3.420919108471975e-05	10.283016204833984	2.0
6045	1	0.00015439103934354305	8.776021957397461	2.0
6046	1	0.0001671888849190536	8.696386337280273	1.0
6047	1	8.50113750121349e-05	9.372725486755371	1.0
6048	1	0.00010742397304262715	9.138727188110352	1.0
6049	1	0.0002015269803740959	8.509587287902832	1.0
6050	1	0.0003009735764691	8.108488082885742	3.0
6051	1	0.00013953203533181494	8.877216339111328	1.0
6052	1	0.00014623278012300652	8.830310821533203	2.0
6053	1	0.00014006104993754452	8.873432159423828	1.0
6054	1	0.0001566087724158112	8.761759757995605	1.0
6055	1	6.925026511042786e-05	9.577783584594727	2.0
6056	1	0.00013597118239897302	8.903067588806152	1.0
6057	1	0.0003172248847284321	8.055899620056152	3.0
6058	1	0.00015247959029680933	8.788479804992676	2.0
6059	1	0.0001416751549070174	8.861973762512207	1.0
6060	1	7.655355558870323e-05	9.477519989013672	1.0
6061	1	0.00033756081296535095	7.993764877319336	3.0
6062	1	0.00011994815311974531	9.028450965881348	1.0
6063	1	0.00023922679426551085	8.338098526000977	2.0
6064	1	0.00017500353506907034	8.650704383850098	2.0
6065	1	0.0001100735517881925	9.114361763000488	2.0
6066	1	7.567567932694494e-05	9.489053726196289	1.0
6067	1	9.801952948732119e-05	9.23034381866455	1.0
6068	1	0.00016346928873511418	8.71888542175293	2.0
6069	1	9.744055643121019e-05	9.236268043518066	2.0
6070	1	0.0004083919370811409	7.803283214569092	2.0
6071	1	0.00023884518514820981	8.33969497680664	2.0
6072	1	8.662840536865558e-05	9.353882789611816	2.0
6073	1	0.0001511650587102251	8.797138214111328	2.0
6074	1	8.971732151546851e-05	9.318846702575684	2.0
6075	1	0.00025142439621265734	8.288368225097656	3.0
6076	1	0.000106400613273557	9.148299217224121	2.0
