candidate_id	reference_id	similarity	dist	score
5978	1	3.0408660843588304e-06	12.703368186950684	1.0
5979	1	3.346152451159658e-06	12.607699394226074	2.0
5980	1	1.677005132321678e-06	13.298501014709473	1.0
5981	1	1.8609442522427747e-06	13.194426536560059	1.0
5982	1	5.333762051425694e-06	12.141453742980957	2.0
5983	1	2.1776715822705685e-06	13.037254333496094	1.0
5984	1	1.7070129403119797e-06	13.280765533447266	1.0
5985	1	9.453029598976542e-07	13.871760368347168	0.0
5986	1	5.565134043222935e-06	12.098989486694336	2.0
5987	1	3.238911976829472e-06	12.640273094177246	3.0
5988	1	3.518076358961932e-06	12.557596206665039	3.0
5989	1	3.568349335221735e-06	12.543407440185547	1.0
5990	1	4.1248677444341925e-06	12.398476600646973	3.0
5991	1	5.995829058258562e-06	12.024446487426758	2.0
5992	1	2.5242431505332576e-06	12.889569282531738	1.0
5993	1	3.342350773939434e-06	12.60883617401123	2.0
5994	1	3.460436733954779e-06	12.574115753173828	2.0
5995	1	3.858360772312893e-06	12.4652681350708	2.0
5996	1	3.982581230298411e-06	12.43358039855957	1.0
5997	1	3.680132510676539e-06	12.512561798095703	2.0
5998	1	2.651258735871852e-06	12.840476036071777	2.0
5999	1	1.1013749267351668e-06	13.718951225280762	1.0
6000	1	4.783082529085927e-06	12.250425338745117	2.0
6001	1	3.3227764176919993e-06	12.614709854125977	1.0
6002	1	2.149984808208253e-06	13.050049781799316	2.0
6003	1	9.600167507101263e-06	11.553730010986328	3.0
6004	1	5.363573939010839e-07	14.438465118408203	1.0
6005	1	4.4310424452016575e-06	12.326875686645508	3.0
6006	1	4.2213171831301745e-06	12.37536334991455	2.0
6007	1	4.053105951775066e-06	12.416027069091797	3.0
6008	1	5.392164180231073e-06	12.130563735961914	1.0
6010	1	4.842423286482719e-06	12.2380952835083	1.0
6011	1	5.399527933081308e-06	12.129199028015137	1.0
6012	1	1.465119538117526e-06	13.433573722839355	0.0
6013	1	2.549641977687058e-06	12.879557609558105	1.0
6014	1	5.267686848372722e-06	12.153919219970703	3.0
