cand id	similarity score	score
4918	0.1292362680943946	1
4919	0.19001651437579845	1
4920	0.21699102943848655	1
4922	0.13271468755745075	0
4923	0.123724013569098	1
4925	0.19342295154958025	1
4926	0.20434128847491093	1
4927	0.22420260171897247	1
4929	0.2644751375724077	1
4930	0.1995864559439454	1
4931	0.22110639118886885	1
4932	0.14360156984588016	1
4933	0.100410392048911	1
4934	0.11529135142478585	1
4935	0.10005303515311537	1
4937	0.1452737418136669	1
4938	0.4204302886314661	1
4939	0.1835158498808306	1
4940	0.10461895250831092	1
4941	0.15651220400798552	0
4942	0.18472820160210254	0
4943	0.16940227310429515	1
4945	0.2598563737487777	1
4947	0.2597001093283545	1
4949	0.1374292605873914	1
4950	0.16484810600687766	1
4951	0.14882546773240252	0
4952	0.14096741859963502	0
4953	0.2822771203059335	0
4954	0.2743493563583519	1
4955	0.19734630025177347	1
4957	0.1005649698739124	1
4958	0.15957991583098302	1
4959	0.19547378763848394	1
4960	0.20962857934179174	1
4962	0.25377296738500943	1
4963	0.18183180436394397	0
4964	0.25108862725662456	1
4965	0.16130229755395534	0
4966	0.1510444755610223	1
4967	0.3226550558619426	1
4968	0.25671931077096344	0
4969	0.17904752974064092	1
4970	0.165440913077082	0
4971	0.4088851274299691	1
4972	0.25916421125384176	1
4973	0.25140176242422724	1
4975	0.216879078584665	1
4976	0.2349885557755199	1
4977	0.14487540390857268	1
4978	0.1465185793769568	1
4981	0.19629441782576504	1
4982	0.1287844574288494	1
4983	0.25649594251112584	1
4984	0.25317830397694074	1
4985	0.10409769740558196	1
4986	0.13083135652462735	1
4987	0.14851838013096902	0
4988	0.2271421684323799	1
4989	0.18270346468689933	0
4990	0.23755785759504305	1
4991	0.17822883218719726	1
4992	0.10847453812269532	1
4993	0.2132768932762356	0
4994	0.23005088271753865	0
4995	0.20914623465914733	1
4997	0.1708725641382894	0
5001	0.1759573257640087	0
5003	0.25239823748873136	1
5004	0.22028103433739235	0
5006	0.18144761283322214	0
5007	0.16212976763269646	0
5008	0.1924344841868587	0
5009	0.1263369375497628	1
5010	0.12048580482580792	1
5011	0.18604066609628456	0
5012	0.23870496490888365	1
5013	0.10364791242692126	1
5014	0.17847720708308654	0
5017	0.07887952853588108	0
5018	0.2143123743951408	0
5019	0.20781224771286205	1
5020	0.23063823492705804	1
5021	0.14750158619273845	1
5022	0.2216646177396076	0
5023	0.23516852297700805	1
