cand id	similarity score	score
4918	0.03631516669353571	1
4919	0.04661579132595778	1
4920	0.1631598508768677	1
4922	0.06521533897327624	0
4923	0.1087534334970979	1
4925	0.12523168837680304	1
4926	0.13376594634435582	1
4927	0.053183508068973054	1
4929	0.19153212900740207	1
4930	0.053908652927287234	1
4931	0.0655822088319795	1
4932	0.038488400571982655	1
4933	0.05769997542710604	1
4934	0.02154688165592953	1
4935	0.022494190453351208	1
4937	0.07671469482287797	1
4938	0.2623643012110771	1
4939	0.4256216994645689	1
4940	0.039080870653409185	1
4941	0.048681547825102686	0
4942	0.05966617559219769	0
4943	0.08134599375551553	1
4945	0.1135298254523083	1
4947	0.12564476077025552	1
4949	0.21185422146895572	1
4950	0.03282586599562675	1
4951	0.041310459792171766	0
4952	0.10951525990775238	0
4953	0.3371713822693328	0
4954	0.07029248871514357	1
4955	0.08235708835371983	1
4957	0.059289228431727466	1
4958	0.03189950077821483	1
4959	0.0578719014949634	1
4960	0.10396024230765237	1
4962	0.08658238853723464	1
4963	0.032324600046196236	0
4964	0.036032542642577735	1
4965	0.07800681297606303	0
4966	0.09292480683029188	1
4967	0.16241623951048356	1
4968	0.05876447420888364	0
4969	0.06529186714974347	1
4970	0.1033599536581626	0
4971	0.13650630073036862	1
4972	0.10527184662945012	1
4973	0.07064162241792993	1
4975	0.13011024370382845	1
4976	0.05499491224520429	1
4977	0.026013810164934727	1
4978	0.040238869085049325	1
4981	0.055829733436434686	1
4982	0.1199227152209434	1
4983	0.12644840454402462	1
4984	0.09487674154392617	1
4985	0.017395599786603204	1
4986	0.029583441710576145	1
4987	0.10211014108505748	0
4988	0.0869109841050007	1
4989	0.0965477770018735	0
4990	0.0598280679164744	1
4991	0.05892399018826445	1
4992	0.05444184997314859	1
4993	0.04380946588713063	0
4994	0.17427296919742508	0
4995	0.08599606159187548	1
4997	0.03342230078075816	0
5001	0.0851264429886446	0
5003	0.1409046169017091	1
5004	0.154422179888572	0
5006	0.06481269797585651	0
5007	0.037984387713228776	0
