candidate_id	reference_id	similarity	dist	score
5978	1	8.242515980741438e-07	14.008790016174316	1.0
5979	1	8.858789135228651e-07	13.936685562133789	2.0
5980	1	5.058925376158254e-07	14.496941566467285	1.0
5981	1	3.011666376841443e-07	15.015602111816406	1.0
5982	1	7.281164297183828e-07	14.132804870605469	2.0
5983	1	5.273912155552571e-07	14.455323219299316	1.0
5984	1	3.9136324830123055e-07	14.753629684448242	1.0
5985	1	2.2646112092812848e-07	15.300692558288574	0.0
5986	1	1.31564129723858e-06	13.541186332702637	2.0
5987	1	1.5542188777615742e-06	13.374537467956543	3.0
5988	1	1.2446314394662085e-06	13.596671104431152	3.0
5989	1	8.877708378989287e-07	13.934552192687988	1.0
5990	1	1.2166207700268377e-06	13.619433403015137	3.0
5991	1	1.0902484022354307e-06	13.729104995727539	2.0
5992	1	7.475566093946093e-07	14.10645580291748	1.0
5993	1	1.0261606926088612e-06	13.78968620300293	2.0
5994	1	7.458475447177646e-07	14.108744621276855	2.0
5995	1	1.1118205435077272e-06	13.709511756896973	2.0
5996	1	1.1369910600340739e-06	13.687125205993652	1.0
5997	1	1.2353508483876913e-06	13.604155540466309	2.0
5998	1	9.957753967057997e-07	13.819744110107422	2.0
5999	1	3.41780141602291e-07	14.889098167419434	1.0
6000	1	1.455474096123469e-06	13.440178871154785	2.0
6001	1	5.245926562825433e-07	14.460643768310547	1.0
6002	1	9.400778711410544e-07	13.877303123474121	2.0
6003	1	2.4238072436185785e-06	12.930171012878418	3.0
6004	1	2.1925263421534948e-07	15.333041191101074	1.0
6005	1	9.842577992567418e-07	13.831377983093262	3.0
6006	1	1.32806838794223e-06	13.531785011291504	2.0
6007	1	1.192333921862383e-06	13.63959789276123	3.0
6008	1	8.128708191701854e-07	14.022693634033203	1.0
6010	1	1.7853397359480826e-06	13.235901832580566	1.0
6011	1	3.3171895837982105e-07	14.918977737426758	1.0
6012	1	3.454153936745027e-07	14.878518104553223	0.0
6013	1	6.738543763766607e-07	14.210251808166504	1.0
6014	1	2.3819006208749166e-06	12.947611808776855	3.0
6015	1	1.717591341868604e-06	13.274587631225586	2.0
6016	1	1.256063129601548e-06	13.587528228759766	3.0
6017	1	1.2127481973287518e-06	13.622621536254883	1.0
6018	1	4.1319052416208564e-07	14.699357032775879	2.0
6019	1	1.0478918608783982e-06	13.768730163574219	1.0
6020	1	1.650659219190756e-06	13.314335823059082	2.0
6021	1	9.712288861753865e-07	13.844703674316406	2.0
6022	1	1.1203248174661508e-06	13.701891899108887	2.0
6023	1	1.8397635696041717e-06	13.205873489379883	2.0
6024	1	6.671320822615562e-07	14.220277786254883	1.0
6025	1	4.1086275838187174e-07	14.70500659942627	1.0
6026	1	1.6337483232511205e-06	13.324633598327637	3.0
6027	1	1.6575559514126361e-06	13.310166358947754	3.0
6028	1	4.6581987132747504e-07	14.579466819763184	2.0
6029	1	7.268357209397967e-07	14.134565353393555	1.0
6030	1	2.1013785324880667e-06	13.072916984558105	3.0
6031	1	1.5081758554226078e-06	13.404609680175781	3.0
6032	1	8.499450803077111e-07	13.978094100952148	2.0
6033	1	1.903854760602769e-06	13.171629905700684	3.0
6034	1	9.589557342887046e-07	13.857420921325684	2.0
6035	1	6.380095370968748e-07	14.264912605285645	1.0
6036	1	9.624813163510995e-07	13.853751182556152	2.0
6037	1	9.727528125565237e-07	13.843135833740234	2.0
6038	1	2.2237555370813333e-07	15.31889820098877	2.0
6039	1	7.986345675294181e-07	14.040362358093262	1.0
6040	1	1.277818323476211e-06	13.570356369018555	1.0
6041	1	4.964991190377775e-07	14.515684127807617	2.0
6042	1	2.5620778636782335e-06	12.8746919631958	2.0
6043	1	1.1819645915397792e-06	13.648332595825195	1.0
6044	1	3.051459230494574e-07	15.00247573852539	2.0
6045	1	6.754036259502497e-07	14.207955360412598	2.0
6046	1	8.47040914663038e-07	13.98151683807373	1.0
6047	1	3.569722613203283e-07	14.84560775756836	1.0
6048	1	7.06109143325542e-07	14.163496017456055	1.0
6049	1	9.605675772820511e-07	13.855741500854492	1.0
6050	1	2.3944955159596206e-06	12.942337989807129	3.0
6051	1	9.165896007135418e-07	13.902606010437012	1.0
6052	1	2.6332330312866957e-07	15.149883270263672	2.0
6053	1	7.337494404054201e-07	14.12509822845459	1.0
6054	1	9.583751826190934e-07	13.858026504516602	1.0
6055	1	7.385028323868689e-07	14.118640899658203	2.0
6056	1	9.324606179633156e-07	13.885438919067383	1.0
6057	1	1.54405312290388e-06	13.381099700927734	3.0
6058	1	7.039911220778654e-07	14.166500091552734	2.0
6059	1	6.484591911040029e-07	14.248666763305664	1.0
6060	1	3.462128353080171e-07	14.876212120056152	1.0
6061	1	1.8779954585888076e-06	13.18530559539795	3.0
6062	1	7.166940536902284e-07	14.148616790771484	1.0
6063	1	1.0955786297460275e-06	13.724227905273438	2.0
6064	1	9.696416896843392e-07	13.846339225769043	2.0
6065	1	7.903794899727818e-07	14.050752639770508	2.0
6066	1	5.64969190974371e-07	14.386494636535645	1.0
6067	1	7.201354737280481e-07	14.143826484680176	1.0
6068	1	1.0670270938472572e-06	13.75063419342041	2.0
6069	1	8.174676083280672e-07	14.017054557800293	2.0
6070	1	1.5363299724705163e-06	13.386114120483398	2.0
6071	1	1.3236163628935499e-06	13.53514289855957	2.0
6072	1	1.3294788006081456e-06	13.530723571777344	2.0
6073	1	1.0101320848139491e-06	13.805429458618164	2.0
6074	1	5.553499119115619e-07	14.403667449951172	2.0
6075	1	2.2326092438444713e-06	13.01233959197998	3.0
6076	1	7.354293802841438e-07	14.122811317443848	2.0
6077	1	1.0772003684421032e-06	13.741145133972168	1.0
6078	1	1.066596737407485e-06	13.75103759765625	2.0
6079	1	1.7534934058214758e-06	13.253900527954102	3.0
6080	1	1.0230719229858701e-06	13.79270076751709	2.0
6081	1	4.896246076376649e-07	14.529626846313477	2.0
6082	1	9.85494792961979e-07	13.830121994018555	1.0
6083	1	3.790846717615388e-07	14.785506248474121	1.0
6084	1	8.256535614447729e-07	14.00709056854248	3.0
6085	1	2.020118714821431e-06	13.112354278564453	3.0
6086	1	8.999007052887852e-07	13.920981407165527	1.0
6087	1	1.1938039582503377e-06	13.638365745544434	2.0
6088	1	6.245539138190745e-07	14.28622817993164	2.0
6089	1	8.523079301779242e-07	13.97531795501709	3.0
6090	1	9.446360769872832e-07	13.872466087341309	1.0
6091	1	1.3704597320325384e-06	13.500364303588867	3.0
6092	1	8.470861527362686e-07	13.981463432312012	1.0
6093	1	3.9019528212092324e-07	14.75661849975586	1.0
6094	1	9.742967839998817e-07	13.84154987335205	1.0
6095	1	2.5741103948206854e-06	12.870006561279297	3.0
6096	1	1.004266084235529e-06	13.811253547668457	2.0
6097	1	8.798471084763726e-07	13.943517684936523	1.0
6098	1	1.1332919718158884e-06	13.690383911132812	3.0
6099	1	2.6744198451809365e-07	15.134363174438477	1.0
6100	1	1.192726285298151e-06	13.63926887512207	2.0
6101	1	4.1854617657711637e-07	14.686478614807129	2.0
6102	1	8.768499694772769e-07	13.946929931640625	2.0
6103	1	1.180834541190814e-06	13.64928913116455	2.0
6104	1	3.4534852914780414e-07	14.878711700439453	1.0
6105	1	1.3932924503464526e-06	13.483840942382812	3.0
6106	1	5.681093714404874e-07	14.380951881408691	1.0
6107	1	9.217702829679154e-07	13.89696979522705	2.0
6108	1	3.5883554351485106e-07	14.840401649475098	1.0
6109	1	9.812932867317251e-07	13.834394454956055	2.0
6110	1	8.588525924754299e-07	13.967668533325195	2.0
6111	1	9.92479894489808e-07	13.82305908203125	2.0
6112	1	9.340680121210218e-07	13.883716583251953	1.0
6113	1	1.0295405389240407e-06	13.786397933959961	3.0
6114	1	1.7981131871431367e-07	15.531357765197754	1.0
6115	1	3.0141115676284153e-07	15.014790534973145	2.0
6116	1	1.179227519810274e-06	13.650650978088379	2.0
6117	1	8.291855173877191e-07	14.002821922302246	1.0
6118	1	1.2398476592716036e-06	13.6005220413208	3.0
6119	1	8.816958799025134e-07	13.941418647766113	1.0
6120	1	8.332576846166461e-07	13.997922897338867	2.0
6121	1	1.5902539151231324e-06	13.351616859436035	3.0
6122	1	2.0112261923464852e-06	13.116765975952148	2.0
6123	1	1.205817112828547e-06	13.628353118896484	3.0
6124	1	1.129933534941817e-06	13.693351745605469	3.0
6125	1	1.0907351100500316e-06	13.728658676147461	2.0
6126	1	6.086246053714173e-07	14.312064170837402	1.0
6127	1	1.6386339114986214e-06	13.321647644042969	3.0
6128	1	1.5145047104456287e-06	13.400422096252441	3.0
6129	1	8.067396346063262e-07	14.030264854431152	2.0
6130	1	8.631486529537068e-07	13.962678909301758	1.0
6131	1	5.078212070498248e-07	14.493136405944824	1.0
6132	1	7.803827512637335e-07	14.063481330871582	3.0
6133	1	6.696307586730127e-07	14.21653938293457	1.0
6134	1	1.0355709586857193e-06	13.780557632446289	2.0
6135	1	7.463869017415567e-07	14.10802173614502	2.0
6136	1	5.730573025109817e-07	14.37228012084961	1.0
6137	1	8.533180559232545e-07	13.974133491516113	2.0
6138	1	1.13588775876845e-06	13.688096046447754	2.0
6139	1	8.171986913071328e-07	14.017383575439453	2.0
6140	1	9.218353363430511e-07	13.896899223327637	1.0
6141	1	1.3379217488139979e-06	13.524393081665039	2.0
6142	1	2.0580749351402696e-06	13.09373950958252	2.0
6143	1	8.447128058015082e-07	13.984269142150879	3.0
6144	1	6.263015239340997e-07	14.28343391418457	3.0
6145	1	1.5398239469105853e-06	13.383842468261719	3.0
6146	1	8.613979174861966e-07	13.964709281921387	2.0
6147	1	6.371406495128335e-07	14.266275405883789	2.0
6148	1	2.7840958568971203e-07	15.094172477722168	2.0
6149	1	6.579175795657009e-07	14.234186172485352	2.0
6150	1	1.0711614358895997e-06	13.746767044067383	2.0
6151	1	1.0036447014943933e-06	13.811872482299805	2.0
6152	1	1.0546441283367456e-06	13.762307167053223	2.0
6153	1	3.986303065632332e-07	14.735231399536133	2.0
6154	1	7.447217029860385e-07	14.110255241394043	1.0
6155	1	1.066294675971052e-06	13.751320838928223	1.0
6156	1	1.3432312417904393e-06	13.520432472229004	2.0
6157	1	1.1063005097292244e-06	13.714488983154297	3.0
6158	1	1.4561335684063561e-06	13.439725875854492	3.0
6159	1	7.266430467344712e-07	14.134830474853516	2.0
6160	1	2.0223180880366046e-06	13.111266136169434	2.0
6161	1	9.66947100811493e-07	13.849122047424316	2.0
6162	1	7.384288855149921e-07	14.118741035461426	2.0
6163	1	3.965248386705259e-07	14.740527153015137	1.0
6164	1	1.183647584842926e-06	13.646909713745117	2.0
6165	1	1.4014334588609777e-06	13.478014945983887	3.0
6166	1	3.92360302069537e-07	14.75108528137207	1.0
6167	1	4.204917839000557e-07	14.681840896606445	3.0
6168	1	1.0119090761337292e-06	13.803671836853027	2.0
6169	1	1.1608600431965288e-06	13.666349411010742	2.0
6170	1	1.1367861421787851e-06	13.687305450439453	1.0
6171	1	1.801407845508301e-06	13.22694206237793	3.0
6172	1	2.155484813378143e-06	13.047494888305664	2.0
6173	1	6.082050993739139e-07	14.312753677368164	1.0
6174	1	1.315832024445857e-06	13.541041374206543	2.0
6175	1	5.166211774953043e-07	14.475955963134766	1.0
6176	1	5.694334245902512e-07	14.378623962402344	1.0
6177	1	1.3587317683912715e-06	13.50895881652832	2.0
6178	1	1.537939559013185e-06	13.385066986083984	3.0
6179	1	3.4629935177991474e-07	14.875962257385254	2.0
