candidate_id	reference_id	similarity	dist	score
5978	1	2.798519953784042e-06	12.786419868469238	1.0
5979	1	3.7382751103788266e-06	12.496886253356934	2.0
5980	1	1.960365229024541e-06	13.142379760742188	1.0
5981	1	5.257062493634096e-06	12.155938148498535	1.0
5982	1	8.385361777000986e-06	11.6890230178833	2.0
5983	1	5.280618519283435e-06	12.151467323303223	1.0
5984	1	1.327011244074937e-06	13.532581329345703	1.0
5985	1	1.331516591748089e-06	13.529191970825195	0.0
5986	1	3.496052259061495e-06	12.563876152038574	2.0
5987	1	3.433245455811258e-06	12.58200454711914	3.0
5988	1	6.982632120709825e-06	11.872084617614746	3.0
5989	1	3.605371204936724e-06	12.533085823059082	1.0
5990	1	3.946191924331228e-06	12.44275951385498	3.0
5991	1	5.614824148717889e-06	12.090100288391113	2.0
5992	1	4.303549035921525e-06	12.356070518493652	1.0
5993	1	4.263417816654897e-06	12.365439414978027	2.0
5994	1	3.1340143384031645e-06	12.673195838928223	2.0
5995	1	4.466762420072262e-06	12.318846702575684	2.0
5996	1	2.874197610206466e-06	12.759737014770508	1.0
5997	1	4.3985308975340094e-06	12.334239959716797	2.0
5998	1	3.784678851359859e-06	12.484549522399902	2.0
5999	1	1.2184553626370335e-06	13.617926597595215	1.0
6000	1	5.2937687285795655e-06	12.148980140686035	2.0
6001	1	3.590202260022734e-06	12.537302017211914	1.0
6002	1	2.6589335164838257e-06	12.83758544921875	2.0
6003	1	1.0268768379947711e-05	11.486403465270996	3.0
6004	1	2.0173406363015024e-06	13.113730430603027	1.0
6005	1	5.590806227552541e-06	12.09438705444336	3.0
6006	1	4.180110635591142e-06	12.385172843933105	2.0
6007	1	4.673944864056816e-06	12.273507118225098	3.0
6008	1	4.926153813152137e-06	12.220952033996582	1.0
6010	1	5.086202132335121e-06	12.188979148864746	1.0
6011	1	4.3581622881171765e-06	12.343460083007812	1.0
6012	1	2.3108596303083645e-06	12.977890968322754	0.0
6013	1	2.8315134221118275e-06	12.774699211120605	1.0
6014	1	8.251730172363457e-06	11.705087661743164	3.0
6015	1	5.113442921804391e-06	12.183637619018555	2.0
6016	1	5.285379675183418e-06	12.150566101074219	3.0
6017	1	3.560873884651207e-06	12.545504570007324	1.0
6018	1	3.5371276835115415e-06	12.55219554901123	2.0
6019	1	5.478154525990468e-06	12.114742279052734	1.0
6020	1	7.024188566119542e-06	11.866150856018066	2.0
6021	1	4.28724125514599e-06	12.359867095947266	2.0
6022	1	5.102141811101812e-06	12.185850143432617	2.0
6023	1	6.351965087968086e-06	11.96674633026123	2.0
6024	1	3.845441228933121e-06	12.468622207641602	1.0
6025	1	4.004075419227568e-06	12.428197860717773	1.0
6026	1	6.563336579760715e-06	11.934011459350586	3.0
6027	1	8.42840726381101e-06	11.683902740478516	3.0
6028	1	1.4614493834369506e-06	13.436081886291504	2.0
6029	1	4.337877183397312e-06	12.348125457763672	1.0
6030	1	5.014229146936574e-06	12.203230857849121	3.0
6031	1	9.722969911634702e-06	11.541019439697266	3.0
6032	1	4.78324218435409e-06	12.250391960144043	2.0
6033	1	9.503554411203722e-06	11.563844680786133	3.0
6034	1	4.462010971362657e-06	12.319911003112793	2.0
6035	1	2.347013104030169e-06	12.962367057800293	1.0
6036	1	7.1891647437805004e-06	11.842935562133789	2.0
6037	1	4.514224574567268e-06	12.308277130126953	2.0
