candidate_id	reference_id	similarity	dist	score
5978	1	8.242492398747792e-07	14.008792877197266	1.0
5979	1	8.858797583632352e-07	13.936684608459473	2.0
5980	1	5.058915727033056e-07	14.496943473815918	1.0
5981	1	3.0116692489916857e-07	15.01560115814209	1.0
5982	1	7.281171241046523e-07	14.132803916931152	2.0
5983	1	5.273927244357866e-07	14.455320358276367	1.0
5984	1	3.913628750683302e-07	14.753630638122559	1.0
5985	1	2.2646090495807677e-07	15.30069351196289	0.0
5986	1	1.3156400425458635e-06	13.541187286376953	2.0
5987	1	1.5542203599809066e-06	13.374536514282227	3.0
5988	1	1.2446326264398118e-06	13.596670150756836	3.0
5989	1	8.877716845435794e-07	13.934551239013672	1.0
5990	1	1.2166172892518736e-06	13.619436264038086	3.0
5991	1	1.0902494419778261e-06	13.729104042053223	2.0
5992	1	7.475551835448923e-07	14.106457710266113	1.0
5993	1	1.026161671232425e-06	13.789685249328613	2.0
5994	1	7.458482560137511e-07	14.108743667602539	2.0
5995	1	1.111819483193536e-06	13.709512710571289	2.0
5996	1	1.1369921443537628e-06	13.687124252319336	1.0
5997	1	1.2353508483876913e-06	13.604155540466309	2.0
5998	1	9.957763463516733e-07	13.819743156433105	2.0
5999	1	3.417791637628611e-07	14.889101028442383	1.0
6000	1	1.455472708075867e-06	13.440179824829102	2.0
6001	1	5.245931565733247e-07	14.46064281463623	1.0
6002	1	9.400760780865221e-07	13.877305030822754	2.0
6003	1	2.4238072436185785e-06	12.930171012878418	3.0
6004	1	2.1925242511984313e-07	15.33304214477539	1.0
6005	1	9.842587379185731e-07	13.831377029418945	3.0
6006	1	1.3280709210340697e-06	13.531783103942871	2.0
6007	1	1.1923327847646873e-06	13.639598846435547	3.0
6008	1	8.128692687436184e-07	14.022695541381836	1.0
6010	1	1.7853397359480826e-06	13.235901832580566	1.0
6011	1	3.31718642028121e-07	14.918978691101074	1.0
6012	1	3.454153936745027e-07	14.878518104553223	0.0
6013	1	6.738543763766607e-07	14.210251808166504	1.0
6014	1	2.3819006208749166e-06	12.947611808776855	3.0
6015	1	1.717586427807387e-06	13.274590492248535	2.0
6016	1	1.2560619317269728e-06	13.587529182434082	3.0
6017	1	1.2127481973287518e-06	13.622621536254883	1.0
6018	1	4.131897360644559e-07	14.699358940124512	2.0
6019	1	1.0478918608783982e-06	13.768730163574219	1.0
6020	1	1.6506560708111535e-06	13.314337730407715	2.0
6021	1	9.712298124118724e-07	13.84470272064209	2.0
6022	1	1.1203226806181799e-06	13.70189380645752	2.0
6023	1	1.8397618150697439e-06	13.2058744430542	2.0
6024	1	6.671308098093046e-07	14.220279693603516	1.0
6025	1	4.1086275838187174e-07	14.70500659942627	1.0
6026	1	1.6337483232511205e-06	13.324633598327637	3.0
6027	1	1.6575559514126361e-06	13.310166358947754	3.0
6028	1	4.6581942708723953e-07	14.5794677734375	2.0
6029	1	7.268350277755679e-07	14.134566307067871	1.0
6030	1	2.10138254055336e-06	13.072915077209473	3.0
6031	1	1.5081758554226078e-06	13.404609680175781	3.0
6032	1	8.499442697373041e-07	13.978095054626465	2.0
6033	1	1.9038529449462475e-06	13.171630859375	3.0
6034	1	9.589548197576864e-07	13.857421875	2.0
6035	1	6.38010145550474e-07	14.264911651611328	1.0
6036	1	9.624822342452487e-07	13.853750228881836	2.0
6037	1	9.727518848675923e-07	13.84313678741455	2.0
6038	1	2.223753416343803e-07	15.318899154663086	2.0
6039	1	7.986322826208609e-07	14.040365219116211	1.0
6040	1	1.277817104854276e-06	13.570357322692871	1.0
6041	1	4.964991190377775e-07	14.515684127807617	2.0
6042	1	2.5620778636782335e-06	12.8746919631958	2.0
6043	1	1.1819634643310428e-06	13.648333549499512	1.0
6044	1	3.051456320397666e-07	15.002476692199707	2.0
6045	1	6.754029818354656e-07	14.207956314086914	2.0
6046	1	8.47040106862258e-07	13.981517791748047	1.0
6047	1	3.5697294219153223e-07	14.845605850219727	1.0
6048	1	7.06109143325542e-07	14.163496017456055	1.0
6049	1	9.605657451465432e-07	13.855743408203125	1.0
6050	1	2.3944932323918355e-06	12.942338943481445	3.0
6051	1	9.165896007135418e-07	13.902606010437012	1.0
6052	1	2.6332330312866957e-07	15.149883270263672	2.0
6053	1	7.337487406477578e-07	14.125099182128906	1.0
6054	1	9.583742686417321e-07	13.858027458190918	1.0
6055	1	7.385042409705798e-07	14.11863899230957	2.0
6056	1	9.324606179633156e-07	13.885438919067383	1.0
6057	1	1.54405312290388e-06	13.381099700927734	3.0
6058	1	7.039904506999334e-07	14.16650104522705	2.0
6059	1	6.48458572685422e-07	14.24866771697998	1.0
6060	1	3.462128353080171e-07	14.876212120056152	1.0
6061	1	1.8779972495856967e-06	13.185304641723633	3.0
6062	1	7.166940536902284e-07	14.148616790771484	1.0
6063	1	1.0955796745717266e-06	13.724226951599121	2.0
6064	1	9.696407649624046e-07	13.84634017944336	2.0
6065	1	7.903794899727818e-07	14.050752639770508	2.0
6066	1	5.64968652178021e-07	14.386495590209961	1.0
6067	1	7.201354737280481e-07	14.143826484680176	1.0
6068	1	1.0670260762514081e-06	13.750635147094727	2.0
6069	1	8.174683879263015e-07	14.017053604125977	2.0
6070	1	1.5363299724705163e-06	13.386114120483398	2.0
6071	1	1.3236151005952218e-06	13.535143852233887	2.0
