candidate_id	reference_id	similarity	score
4918	4921	0.0005809401116261023	1
4918	4924	9.280019320325346e-05	1
4918	4928	0.0007117297586074847	1
4918	4936	0.000682871319731864	1
4918	4944	0.0002667905080461135	1
4918	4946	0.00017470804443634174	1
4918	4948	0.00028449851499609666	1
4918	4956	0.00025532287336182936	1
4918	4961	0.0006470211710000122	1
4918	4974	0.00016957039739650805	1
4918	4979	0.0004298518471726092	1
4918	4980	0.0004659165483400209	1
4918	4996	0.0007190166267067338	1
4918	4998	0.0002561679786233375	1
4918	4999	0.00010640588992406397	1
4918	5000	0.00030371797203098923	1
4918	5002	0.00044240883457310505	1
4918	5005	0.0002739366094905834	1
4918	5015	0.0001909114832224643	1
4918	5016	0.00020558466090349212	1
4918	5027	0.00036084603964318815	1
4918	5032	0.0003852603035152421	1
4918	5035	0.0003472909117426104	1
4918	5044	0.0003569370622476682	1
4918	5045	0.00013783648814301262	1
4918	5049	0.000389250723666094	1
4918	5052	0.0002614552150293432	1
4918	5055	0.00038443304438565335	1
4918	5057	0.0002235447259437995	1
4918	5070	7.393753070699995e-05	1
4918	5072	0.0008170460330435171	1
4918	5077	3.5127375312401916e-05	1
4918	5078	0.00028854801076264914	1
4918	5080	0.0007376480366687012	1
4918	5081	0.00033955341932946376	1
4918	5082	0.0004677748890389837	1
4918	5088	0.000182171442135861	1
4918	5093	0.0003398801523007361	1
4918	5097	0.000235656550135196	1
4918	5103	0.00032338072246244437	1
4918	5111	0.0003847011399104174	1
4918	5113	0.0004907002689357841	1
4918	5140	0.0003439009823408983	1
4918	5141	0.0005884316426454242	1
4918	5142	0.0005260387848504327	1
4918	5149	0.00023728680582430276	1
4918	5151	0.00031117524849600216	1
4918	5156	8.475209386893336e-05	1
4918	5158	0.0003826066600674699	1
4918	5161	0.00025727828210296555	1
4918	5171	0.0004921087650912864	1
4918	5172	0.0003142136727884766	1
4918	5174	0.00016219499508635197	1
4918	5175	0.00019967379839040762	1
4918	5187	8.005768667806087e-05	1
4918	5200	0.000523474999097085	1
4918	5207	0.0003483269648426679	1
4918	5217	0.0003491437808714303	1
4918	5222	0.0002464802984724366	1
4918	5223	0.0007423636723373311	1
4918	5224	0.00035541463780794195	1
4918	5225	0.00037084110286844814	1
4918	5242	0.000485432748921515	1
4918	5246	0.00010961911385317744	1
4918	5248	0.0003473449019337845	1
4918	5252	0.00018976409712137448	1
4918	5261	0.0006093099563322936	1
4918	5265	0.0007086646565318617	1
4918	5266	0.0006642331337189853	1
4918	5276	0.00019818058419254113	1
4918	5286	0.0004284431516020995	1
4918	5288	0.0002776826617028994	1
4918	5289	0.0004910572244906273	1
4918	5290	0.0005784355039223501	1
4918	5295	0.00033720270266986873	1
4918	5296	0.0010178067137484794	1
4918	5297	0.00040880986046077934	1
4918	5300	0.00039396962864392374	1
4918	5302	0.0001239575813867471	1
4918	5305	0.00035348617998076886	1
4918	5310	0.00033394261300681615	1
4918	5311	0.00044399744351956153	1
4918	5312	0.00022822870183895232	1
4918	5325	0.0006335431339329686	1
4918	5328	0.000294851472716855	1
4918	5329	0.0009543062248908265	1
4918	5333	0.00017233061711969643	1
4918	5336	0.000449526852108599	1
4918	5345	0.0006082298094759825	1
4918	5350	0.0001617502787008232	1
4918	5351	0.00036653797586068474	1
4918	5354	0.00023467111049291868	1
4918	5356	0.0005851386737034973	1
4918	5358	7.208081862288432e-05	1
4918	5359	0.00023837891857459947	1
4918	5375	0.00038345485519665116	1
4918	5382	0.00041896594081150605	1
4918	5385	0.00015425402088603638	1
4918	5389	0.00024797203125990607	1
4918	5392	0.00038475287341171576	1
4918	5394	0.0003326971660313625	1
4918	5395	0.0005116269996075796	1
4918	5399	0.0006208699466517239	1
4918	5401	0.00030692643225279086	1
4918	5402	0.00047168226809475713	1
