candidate_id	similarity	score
8070	0.15649223901194112	0
8071	0.7377934094787434	1
8072	0.590583569438286	0
8073	0.6772859749199793	1
8074	0.7825586174354342	1
8075	0.44859375329020607	0
8076	0.633461914579888	1
8078	0.5485023584901717	1
8079	0.5282527494236847	1
8080	0.6025927590622554	1
8081	0.6528608125573073	1
8082	0.5336967331994954	0
8083	0.638069213850174	0
8084	0.5581591585282194	1
8085	0.7456158793104852	1
8086	0.6086518119492998	0
8088	0.41743275537911595	1
8089	0.5992564615948697	0
8090	0.6901527226177433	1
8091	0.5809697519639686	0
8092	0.6296923573269249	1
8095	0.7736741928575547	1
8096	0.6290593774007587	1
8097	0.44837286007007154	0
8098	0.6742025081613293	1
8099	0.7053011723007346	0
8100	0.6091182364257698	1
8102	0.7254933392831577	0
8103	0.706203128502015	1
8104	0.724477476597602	1
8105	0.6781312644988554	1
8106	0.5544717651126229	1
8107	0.8082931291321236	1
8109	0.5577783794818371	1
8110	0.5730400954061717	1
8111	0.5214842700557301	1
8112	0.7793800505455861	0
8113	0.5169774769197321	0
8114	0.6532152623390752	1
8115	0.5483032279288327	0
8116	0.7764936264035436	0
8117	0.6546870756664075	0
8118	0.6486225364013566	0
8120	0.7381690483733	0
8121	0.5482553934880829	1
8122	0.4996616613331497	1
8123	0.6975267515240511	1
8124	0.679539517158076	0
8125	0.4550758093061978	0
8126	0.7568077420041116	0
8127	0.5567828527952446	1
8128	0.5949078882471633	0
8129	0.6295614076337179	0
8130	0.689310729013597	0
8131	0.7133258360006857	1
8132	0.6996933740629442	0
8133	0.4430979113869558	0
8134	0.6867883297433275	1
8135	0.6999470710451561	1
8136	0.5350852240349023	1
8137	0.6895004449176337	1
8138	0.3935187773921257	0
8139	0.6815765123618018	1
8140	0.845909480861508	1
8141	0.5658706726412092	1
8142	0.561305066237006	0
8143	0.5560068987491655	1
8144	0.9285614613891484	0
8145	0.656084661746175	0
8146	0.6653543128468945	1
8147	0.7918852481676661	1
8148	0.6556886496781106	0
8150	0.5404555083018268	0
8151	0.6528103586221138	1
8152	0.5562195917275422	0
8153	0.8385942589880699	1
8154	0.5287501882428504	0
8155	0.7185794279743909	1
8156	0.6046784860696158	1
8157	0.6010659413310184	1
8158	0.6620013436436334	1
8159	0.5585687198206606	0
8160	0.6161539974218438	1
8161	0.6773260645685288	1
8163	0.4238218965303274	0
8164	0.46060284809745106	1
8165	0.6529334024134635	1
8167	0.3624082389312728	0
8168	0.5760496950786862	0
8169	0.7249665479906972	1
8170	0.7225833134265854	0
8171	0.6897251914207689	1
8172	0.7527235214008351	1
8173	0.6899469691089953	1
8174	0.4946271865314057	1
8175	0.7229976197330534	1
8176	0.6964894304161408	1
8177	0.5392795581416808	0
8178	0.6565389860355463	1
8179	0.7329689194218239	1
8180	0.4280487409802198	0
8181	0.6491224740637572	1
8182	0.6853802480529897	1
8184	0.613875710287464	1
8185	0.8977073511131746	0
8186	0.5643493868560296	0
8187	0.7059161827021244	1
8188	0.754703951081219	1
8189	0.4950486382137437	0
8190	0.5264268969387963	1
8191	0.7175139115850605	1
8192	0.4358520967335128	0
8193	0.7431573945541601	1
8194	0.7160303421425923	1
8195	0.43192122265874205	0
8198	0.6902242425361707	1
8199	0.565354654966793	1
8200	0.7226886205103209	1
8201	0.7275901883605638	0
8202	0.5383642318635922	1
8203	0.6345189835637176	0
8204	0.7187103040501712	1
8205	0.5180494996347136	1
8206	0.5864692456129009	0
8207	0.6595258138203891	1
8208	0.46895130672825586	0
8209	0.45379548404169906	0
8210	0.4384356937492207	0
8211	0.6294997006015598	1
8212	0.7605044661349128	1
8213	0.8125076300595134	1
8214	0.6771441491552771	1
8215	0.7462211779289734	1
8216	0.6835979251648623	1
8217	0.7911437125848122	1
8218	0.6068900876957996	0
8219	0.5551097238055446	1
8220	0.5703489970556748	0
8221	0.6019936170885233	1
8222	0.666150885050914	1
8223	0.7933313492338026	1
8224	0.5006343373837436	1
8225	0.5920710125720395	0
8226	0.6168551679495898	1
8227	0.8744995080861724	1
8228	0.582858384213837	1
8229	0.4855262890957243	0
8230	0.7837803143975914	0
8231	0.6070848308687778	0
8232	0.7202305749194546	1
8233	0.49494885048688153	1
8234	0.758940883610697	0
8235	0.5596938256654939	1
8236	0.6901801162210222	1
8237	0.46770315558396214	0
8238	0.6460191915040024	1
8239	0.5992707506620937	1
8241	0.7294799104683438	1
8242	0.6984765874609875	1
8243	0.6042311365694776	1
8244	0.7295825158420239	1
8245	0.8302390115290204	1
8246	0.34994465543676917	0
8247	0.6318446109338353	1
8248	0.6500459705798616	1
8249	0.6421883105703147	1
8250	0.6198824529972684	0
8251	0.735269002407479	1
8252	0.5671626542154974	0
8253	0.5538258477507774	0
8254	0.6050440856086491	1
8255	0.6178489013379983	1
8256	0.5919283245101611	1
8258	0.6212576817058271	1
8259	0.6891153052721278	1
8260	0.5781386655890438	1
8261	0.700524559069018	1
8262	0.7101433314610622	1
8263	0.6963097195778869	0
8264	0.7921941885940523	0
8265	0.7167886842658892	1
8266	0.5604747390232737	0
8267	0.7396698312618937	1
8268	0.5976072296236729	1
