candidate_id	similarity	score
22952	0.809063525647217	1
22953	0.5081637668495157	0
22954	0.6371001312182835	0
22956	0.6849484411491602	1
22958	0.6471552429840944	1
22960	0.6312472364844587	0
22963	0.8073902699690458	1
22964	0.7753828591983553	1
22965	0.845482235452126	0
22966	0.886111056149426	1
22973	0.6842823078188643	0
22975	0.8214584705441201	1
22976	0.7530706041073544	1
22977	0.6240425524861393	1
22978	0.7240745296965123	1
22979	0.942477388796185	1
22982	0.7424211679212414	1
22983	0.8454874923069192	1
22984	0.7542347172306214	1
22988	0.7575983500041914	1
22991	0.7295056551067262	0
22992	0.7849693858035539	1
22993	0.7749077032954906	1
22994	0.7937007906555692	1
22995	0.8557062329347465	1
22996	0.8674692495105538	1
22997	0.6461458768213342	0
23001	0.7238152592766628	1
23003	0.8387693822106912	0
23004	0.7356083423096957	0
23006	0.8269682615072005	1
23007	0.6899153565215572	1
23008	0.8813449525228432	1
23009	0.5608411894619669	0
23010	0.75273082731754	1
23011	0.4618233990830341	0
23012	0.7818886275227924	1
23014	0.6815978745447815	1
23015	0.7464125130928885	0
23017	0.7946310734651837	1
23019	0.4269190445495629	0
23021	0.7046607550610159	1
23022	0.716303094084827	0
23023	0.7941224821554053	1
23024	0.544305170184637	1
23025	0.8254760816018232	1
23027	0.7971873017553449	1
23028	0.7947549338764842	1
23030	0.8887992317020559	0
23031	0.7516453446873261	0
23032	0.7766681974533184	1
23033	0.7440836359988684	1
23034	0.7843902435835313	1
23035	0.8150786730532396	1
23036	0.750068428637694	1
23041	0.36736100995939186	0
23045	0.7063843672792123	1
23046	0.8005148335884367	1
23047	0.8042097271824998	1
23048	0.6971475191405507	0
23049	0.7631268946760837	0
23050	0.8674101991559113	1
23052	0.6698264349251914	1
23054	0.4494916111031083	1
23055	0.55545651950788	1
23056	0.8304559872990166	1
23058	0.7255320838927093	1
23059	0.6185382898789391	1
23062	0.8014827196659257	1
23063	0.6408313615426978	1
23066	0.8470856843802302	1
23067	0.7825422900366437	0
23068	0.8177643723931052	1
23069	0.8190253930592105	0
23071	0.8395190209248184	0
23072	0.4476338885968322	1
23075	0.8025558737790942	0
23076	0.6930472307975594	1
23078	0.9636447701176367	0
23079	0.6519735041445994	0
23080	0.9230720133633895	1
23082	0.7714395865600262	0
23084	0.648615259514708	0
23085	0.8316937320108133	0
23086	0.5735186052751056	1
23087	0.8027499698285768	0
23088	0.7745532519097842	0
23090	0.5804588390341265	0
23091	0.7201644702286355	1
23092	0.5825404342307786	1
23093	0.7507784585549988	1
23094	0.6969440878901596	1
23095	0.7090197349157359	1
23097	0.8662015624680819	1
23098	0.685677651073567	1
23099	0.7566563871204235	0
23100	0.7336034595364409	1
23101	0.7911383865793028	1
23102	0.7085362879485331	1
23103	0.5762935693755108	0
23104	0.6311278301845837	1
23106	0.6200265790997993	0
23108	0.8370269140907639	1
23109	0.7725706797862184	1
23110	0.7803128021699697	1
23111	0.815626213126897	1
23113	0.8311444836457759	1
23118	0.8164484720069963	1
23121	0.8578117676115482	1
23123	0.9084863736439096	1
23124	0.6734578285340406	1
23125	0.6784443724452505	0
23126	0.7719200366207816	0
23127	0.8159160639728488	0
23128	0.8269790793420397	1
23129	0.7689373909506694	1
23130	0.34276301707462264	1
23132	0.8007985927664457	1
23133	0.6984352595518615	1
23134	0.7261141825404478	1
23135	0.7667587431387923	1
23136	0.780850534326293	1
23137	0.963163491542377	0
23138	0.7005534359202332	1
23139	0.6694466253522584	1
23140	0.7807381739218264	1
23141	0.7863545838386761	1
23142	0.6506987084596164	1
23143	0.6567839821129074	0
23144	0.4934490772223263	0
23145	0.8395951482683454	1
23147	0.9050105846639075	0
23148	0.7223220851877304	1
23149	0.7824973023712388	1
23150	0.6936880564569435	0
23152	0.687357811403371	0
23153	0.8902636355968842	1
23154	0.8723971816869537	0
23156	0.7340747980095746	0
23158	0.821169109530095	1
23159	0.8417423976263554	1
23160	0.7430960331034189	0
23161	0.8046073339552423	1
23162	0.6153807483280064	0
23163	0.8357608152964798	1
23164	0.6785350099207117	1
23165	0.8750038373449507	1
23166	0.7533864273660799	1
23167	0.866662735357423	1
23168	0.7801373832191905	1
23169	0.8274343204757085	1
23171	0.6830878086567665	1
23174	0.7137726673922596	1
23175	0.6393371378302904	0
23176	0.8390493810532029	1
23177	0.727253774067236	1
23178	0.7439394294979078	1
23179	0.9124940062966168	1
23180	0.7862408254008353	0
23181	0.8061150713189319	1
23182	0.7588704585879366	0
23183	0.7561931773940381	1
23184	0.9202659952082365	1
23186	0.7960585164874596	0
23188	0.8170925012793068	1
23189	0.7147958442288288	1
23190	0.664272851835899	0
23191	0.6260193310810428	1
23192	0.2744504975974317	1
23193	0.7317281456869921	1
23194	0.9108025888107368	1
23195	0.9208049009563175	1
23198	0.8020899251403403	1
23199	0.6865508553210821	1
23200	0.15052445713440338	0
23201	0.6688724151993964	0
23204	0.2973254841911071	0
23205	0.2612536707478427	0
23207	0.6963714446196532	1
23209	0.8233595340889618	0
23211	0.7796994720643806	1
23212	0.7034772440464556	0
23213	0.7519263855515039	1
23214	0.7342961875820845	1
23215	0.652245306397728	0
23216	0.7692932383951173	1
23218	0.8526792676277428	1
23219	0.7965343303798729	1
23221	0.7824624773242038	0
23222	0.4230391655775413	0
23224	0.659512795586022	0
23226	0.7182319116162397	1
23228	0.9836327329426459	1
23229	0.7092548990392507	0
23230	0.6545671049314459	0
23231	0.5265806190968538	0
23234	0.6929075593419564	1
23239	0.7131520156150041	1
23241	0.8137459221539933	0
23242	0.661710330166687	0
23244	0.6986509881089101	1
23246	0.47614227410132565	0
23247	0.022279265503825404	0
23248	0.601317662363821	1
23249	0.6564887250261574	1
23257	0.8460022746991585	0
23260	0.7669259664865203	1
23263	0.809142668606637	1
23264	0.5896467285790441	0
23268	0.6124934861831327	0
23269	0.7575272974031754	0
23270	0.6721997161628591	1
23271	0.7104115626928881	1
23273	0.8135673980037471	1
23274	0.6976644942360797	1
23275	0.6194888622087631	1
23276	0.598105985851146	1
23277	0.8745759207394651	1
23280	0.7230030503102799	1
23281	0.8191509456822692	1
23282	0.7224567268870674	1
23283	0.7733919950116603	0
23284	0.6967763997547863	0
23286	0.9287960947525067	0
23289	0.7954336561493731	1
23290	0.8954237688029468	1
23291	0.5695956208261708	0
23292	0.7893626808810102	1
23293	0.8554045612338567	1
23295	0.6549092957438225	0
23296	0.8160591194078509	1
23297	0.7483344036406481	1
23298	0.3862506451864666	1
23299	0.7173850565582797	1
23300	0.6760380273988971	1
23301	0.5455813591510135	0
23304	0.6522470921273862	1
23306	0.8178954306774183	1
23307	0.6873217930252096	0
23308	0.7289355344118174	1
23310	0.6810607766476582	1
23312	0.6735978720266846	0
23313	0.9827871503520482	1
23314	0.6886529247392092	0
23315	0.7548259218721726	1
23317	0.7230550691680858	1
23318	0.7082522876775705	0
23319	0.8168411269144153	1
23320	0.8592086791820627	1
23322	0.5795250601863837	0
23323	0.5703088853756993	1
23325	0.8181780594044075	1
23327	0.10450520064449532	0
23329	0.8569573198391942	1
23330	0.7854689691252967	1
23331	0.6364020109261788	0
23332	0.8483790453997432	1
23333	0.7582592484707192	1
23334	0.6154733407407874	0
23336	0.7465863537172368	0
23338	0.7642441833305398	1
