candidate_id	similarity	score
4918	0.678691671602431	1
4919	0.7907828180524624	1
4920	0.9182822924692539	1
4922	0.9975399567673482	0
4923	0.9956615029099498	1
4925	0.9039509729437124	1
4926	0.8902645950994643	1
4927	0.7147893355822008	1
4929	0.9374384354471357	1
4930	0.677669624652986	1
4931	0.817158849276262	1
4932	0.8199333785502527	1
4933	0.8915829350981375	1
4934	0.6965913433136787	1
4935	0.6517525265159158	1
4937	0.7870732639859197	1
4938	0.9313549568218281	1
4939	0.8872279700745711	1
4940	0.7458819899894986	1
4941	0.7561377335521156	0
4942	0.7912507685990757	0
4943	0.827678995114342	1
4945	0.9238025211346867	1
4947	0.8466997674261555	1
4949	0.925969021394644	1
4950	0.6784584927943772	1
4951	0.8057888823452583	0
4952	0.8931228011237635	0
4953	0.9449700425259601	0
4954	0.9676991838227796	1
4955	0.8316496329710267	1
4957	0.7656754677330827	1
4958	0.6633528292406523	1
4959	0.8263256056844855	1
4960	0.8800811325855272	1
4962	0.919074148833342	1
4963	0.7266669809096366	0
4964	0.7437942367685096	1
4965	0.8311090581416456	0
4966	0.7307071479112794	1
4967	0.8072997035422802	1
4968	0.8167376694502777	0
4969	0.880719910944633	1
4970	0.8512155581869951	0
4971	0.7836510458544815	1
4972	0.8934276099693873	1
4973	0.6619613475405152	1
4975	0.8947754944237803	1
4976	0.7737201842777444	1
4977	0.7495098657131598	1
4978	0.8135727929593546	1
4981	0.8463063162996669	1
4982	0.8840230907023862	1
4983	0.9214239961867271	1
4984	0.9186526683752494	1
4985	0.6171665817324705	1
4986	0.7971371992208567	1
4987	0.8675715636839687	0
4988	0.9184571731289943	1
4989	0.8847108277943714	0
4990	0.8761438419314542	1
4991	0.7916473071358127	1
4992	0.8578800666039084	1
4993	0.7403729490335662	0
4994	0.885716977302184	0
4995	0.8347795819147038	1
4997	0.8298696753625011	0
5001	0.7490362548096493	0
5003	0.8951850480283676	1
5004	0.885199227007492	0
5006	0.8956255606136069	0
5007	0.820878228608489	0
5008	0.8305834801449378	0
5009	0.7040530843667416	1
5010	0.8003694512777902	1
5011	0.781501583190874	0
5012	0.7304019439462082	1
5013	0.8476121751818322	1
