candidate_id	similarity	score
13959	0.4080292052531434	0
13960	0.0	0
13961	0.5515791135926447	0
13962	0.6102676409479002	0
13963	0.48364652254024015	0
13964	0.3980724848708893	0
13965	0.43185874871044194	0
13966	0.4102671764079553	0
13967	0.00033638776139332486	0
13968	0.3566254609413874	0
13969	0.4289265384930562	0
13970	0.014053885624034214	0
13971	0.5260376404961828	1
13972	0.1379632118165202	0
13973	0.4859400404494634	0
13974	0.41127141331690537	0
13975	0.08056483000234711	0
13976	0.40342344256996887	0
13977	0.08965157909414241	0
13978	0.4376075430507604	0
13979	0.00033638776139332486	0
13980	0.6368548675145276	0
13981	0.5089610031413241	0
13982	0.6125592770403999	0
13983	0.18887560283756186	0
13984	0.6066319125893851	0
13985	0.4889881110390161	0
13986	0.6924018175349753	0
13987	0.0	0
13988	0.646579440600416	0
13989	0.4007064524862063	0
13990	0.837600261896043	0
13991	0.1291228986736781	0
13992	0.00033638776139332486	0
13993	3.059023205018258e-07	0
13994	0.6970658993232628	1
13995	0.059414397201096265	0
13996	0.4267048135027051	0
13997	0.45723134461864345	0
13998	0.5421137734352984	0
13999	0.5744604524032507	0
14000	0.4726710844060086	0
14002	0.21032289737526577	0
14003	0.43766386647687766	0
14004	0.855454962721255	2
14005	0.3652787777959753	0
14006	0.8559592541880389	1
14007	0.16112966000469423	0
14008	0.47693954004043193	0
14009	0.2846303587120548	0
14010	0.01634740937961737	0
14011	0.3778098049276217	0
14012	0.002722443059328945	0
14013	0.5446632196806571	0
14015	0.4052196420066959	0
14016	0.18025898737451576	0
14017	0.010134074958561206	0
14018	0.8436877522387238	0
14019	0.3399040361317482	0
14020	0.42449466667354324	0
14021	0.38333932642683366	0
14022	0.49796091140130283	0
14023	0.7593323722476085	2
14024	0.38804375650661377	0
14025	0.5681129025904555	1
14026	0.032694818759234745	0
14027	0.4897204756095112	0
14028	0.5686291686362621	0
14029	0.3801351125670386	0
14030	0.7271391577467986	0
14031	0.01634740937961737	0
14032	0.3181312032245357	0
14033	0.71362623745997	0
14034	0.7509123179697196	0
14035	0.023765758880438505	0
14036	0.18286350667394496	0
14037	0.5664073065973474	0
14038	0.5792619295127504	0
14039	0.6286828499942162	0
14040	0.5080998986378026	0
14041	0.7876005367537738	0
14042	0.642567827518618	1
14043	0.41666477759241016	0
14044	0.3542264163032624	0
14045	0.8199303341724244	0
14046	0.007026942812017107	0
14047	0.1445657321488412	0
14048	0.0	0
14049	0.11502524705246171	0
14050	0.5144164738454218	0
14051	0.5113981264108133	0
14052	0.44176572824858046	0
14053	0.3823251942042729	0
14054	0.6495422988186278	0
14055	0.35455007198752614	0
14056	0.5583606163435105	1
14057	0.3991458043535984	0
14058	0.7663486039445029	1
14059	0.00033638776139332486	0
14060	0.5795163623645929	0
14061	0.3701004756657879	0
14062	0.5960571760823495	2
14063	0.3005240928033851	0
14064	0.6123816718734959	0
14065	0.14938002875012407	0
14066	0.0	0
14067	0.6620830712467658	0
14068	0.18031432921768786	0
14069	0.7182878897263497	2
14070	0.00738001500937005	0
14071	0.15478742197609216	0
14072	0.013123728736940968	0
14073	0.00033638776139332486	0
14074	0.43514845274304786	0
14075	0.8334210387845643	1
14076	0.0	0
14077	0.0	0
14078	0.16112966000469423	0
14079	0.0	0
14080	0.06538963751846949	0
14081	0.2937178713225991	0
14082	0.002722443059328945	0
14083	3.059023205018258e-07	0
14084	0.5922043012135425	0
14085	0.5435117278809392	0
14086	0.5284882620574096	0
14087	0.060851914409612656	0
14088	0.0	0
14089	0.7416327246130168	0
14090	0.3454065212641666	0
14091	0.5685063711392069	1
14092	0.5424638308087307	1
14093	0.00738001500937005	0
14094	0.360191817405574	0
14095	0.5291508729360789	1
14096	0.5967914876711288	1
14097	0.060851914409612656	0
14098	0.060194732741182325	0
14099	0.527139296038398	0
14100	0.5131450749736949	0
14101	0.20673158218380847	0
14102	0.3777654886764703	0
