candidate_id	reference_id	similarity	dist	score
5978	1	0.0156604675256165	4.156615734100342	1.0
5979	1	0.02005928100661732	3.9090633392333984	2.0
5980	1	0.015179325956282392	4.187820911407471	1.0
5981	1	0.01480649416207928	4.212689399719238	1.0
5982	1	0.021483930359560775	3.8404500484466553	2.0
5983	1	0.01763443281350859	4.037901878356934	1.0
5984	1	0.009227563638777643	4.68556022644043	1.0
5985	1	0.012146912046650471	4.410680294036865	0.0
5986	1	0.013359189162592097	4.315550804138184	2.0
5987	1	0.021768703674966507	3.827281951904297	3.0
5988	1	0.021582928521959047	3.83585262298584	3.0
5989	1	0.01709198430487623	4.069145679473877	1.0
5990	1	0.01768543825095995	4.035013675689697	3.0
5991	1	0.01995858071640261	3.9140961170196533	2.0
5992	1	0.022753311661403177	3.7830445766448975	1.0
5993	1	0.017909077244154387	4.02244758605957	2.0
5994	1	0.016361637568649168	4.112815856933594	2.0
5995	1	0.02032955150575941	3.8956797122955322	2.0
5996	1	0.015797434367833794	4.147907733917236	1.0
5997	1	0.01922351411848193	3.9516210556030273	2.0
5998	1	0.01837789258313165	3.9966068267822266	2.0
5999	1	0.010992884195999182	4.510507106781006	1.0
6000	1	0.02138923103453099	3.844867706298828	2.0
6001	1	0.01622254805200659	4.1213531494140625	1.0
6002	1	0.017003249027999094	4.074350833892822	2.0
6003	1	0.03274508860061467	3.4190022945404053	3.0
6004	1	0.013696942354503885	4.290582656860352	1.0
6005	1	0.022462945691225745	3.7958881855010986	3.0
6006	1	0.018527102439046147	3.988520622253418	2.0
6007	1	0.019560832849350677	3.9342260360717773	3.0
6008	1	0.01910291472026504	3.957914352416992	1.0
6010	1	0.02195392651697295	3.8188092708587646	1.0
6011	1	0.0069500922958996274	4.969000339508057	1.0
6012	1	0.011588000805689495	4.457785129547119	0.0
6013	1	0.016816618135418085	4.085387706756592	1.0
6014	1	0.022186888668253846	3.808253765106201	3.0
6015	1	0.018771644128087708	3.975407838821411	2.0
6016	1	0.020430764440746287	3.8907134532928467	3.0
6017	1	0.01742074309625814	4.050093650817871	1.0
6018	1	0.016393163917900036	4.110890865325928	2.0
6019	1	0.017581025773786355	4.040935039520264	1.0
6020	1	0.02135886924641943	3.8462882041931152	2.0
6021	1	0.021257568747799927	3.8510422706604004	2.0
6022	1	0.020213687179396776	3.901395320892334	2.0
6023	1	0.022043257071118552	3.814748525619507	2.0
6024	1	0.01777715725326571	4.02984094619751	1.0
6025	1	0.018739336411791298	3.97713041305542	1.0
6026	1	0.023847960802695405	3.7360565662384033	3.0
6027	1	0.023750025592723815	3.7401716709136963	3.0
6028	1	0.015271936101188585	4.181738376617432	2.0
6029	1	0.020054962869200485	3.909278631210327	1.0
6030	1	0.022374469418524095	3.799834728240967	3.0
6031	1	0.024748265289315747	3.6989998817443848	3.0
6032	1	0.021007371083289993	3.862881898880005	2.0
6033	1	0.023621012999459894	3.7456185817718506	3.0
6034	1	0.0188067559623986	3.973539113998413	2.0
6035	1	0.014000056355946991	4.268693923950195	1.0
6036	1	0.024184974537986077	3.7220237255096436	2.0
6037	1	0.0163537830049636	4.113296031951904	2.0
6038	1	0.015247371081867276	4.183348178863525	2.0
6039	1	0.014724561138446899	4.218238353729248	1.0
6040	1	0.02010067798719195	3.9070017337799072	1.0
6041	1	0.012117905151709648	4.413071155548096	2.0
6042	1	0.02383903008834876	3.736431121826172	2.0
6043	1	0.017805263116400138	4.028261184692383	1.0
6044	1	0.0071977201038162224	4.933990955352783	2.0
6045	1	0.02271970267198201	3.784522771835327	2.0
6046	1	0.01917646064512345	3.9540717601776123	1.0
6047	1	0.01122450469463297	4.4896559715271	1.0
6048	1	0.01708578320910617	4.0695085525512695	1.0
6049	1	0.014830363028509609	4.211078643798828	1.0
6050	1	0.025768032751695934	3.658620595932007	3.0
6051	1	0.019830069532997673	3.920555830001831	1.0
6052	1	0.021847256542677235	3.8236799240112305	2.0
6053	1	0.019192638716193	3.95322847366333	1.0
6054	1	0.01571019018707102	4.153445720672607	1.0
6055	1	0.01690362175420635	4.080227375030518	2.0
6056	1	0.01564922551843295	4.157333850860596	1.0
6057	1	0.020799752768677134	3.872814178466797	3.0
6058	1	0.015732057228879454	4.152054786682129	2.0
6059	1	0.017898030263381246	4.023064613342285	1.0
6060	1	0.014099321155216922	4.2616286277771	1.0
6061	1	0.02854873738395288	3.556142568588257	3.0
6062	1	0.01428860485062301	4.248292922973633	1.0
6063	1	0.019220109070593797	3.9517982006073	2.0
6064	1	0.01938908692377893	3.943044900894165	2.0
6065	1	0.015220051186971398	4.185141563415527	2.0
6066	1	0.014853172537858523	4.2095417976379395	1.0
6067	1	0.01815558337572334	4.008777141571045	1.0
6068	1	0.019259461979317962	3.9497528076171875	2.0
6069	1	0.017589343961053282	4.040462017059326	2.0
6070	1	0.02062086513487249	3.8814518451690674	2.0
6071	1	0.015111065692551334	4.192327976226807	2.0
6072	1	0.015835324540971554	4.145512104034424	2.0
6073	1	0.01735631823401036	4.053798675537109	2.0
6074	1	0.010918342606004822	4.517311096191406	2.0
6075	1	0.029053060766838473	3.5386314392089844	3.0
6076	1	0.02254022550258881	3.7924537658691406	2.0
6077	1	0.017306509560312117	4.0566725730896	1.0
6078	1	0.014984457707610943	4.200741767883301	2.0
6079	1	0.02624132760185052	3.6404197216033936	3.0
6080	1	0.018101642382935358	4.011752605438232	2.0
6081	1	0.014026416964201469	4.266812801361084	2.0
6082	1	0.01677697194056103	4.087748050689697	1.0
6083	1	0.014477136465414146	4.235184669494629	1.0
6084	1	0.015313654597480627	4.179010391235352	3.0
6085	1	0.026415210259539083	3.633815288543701	3.0
6086	1	0.020047768039096442	3.909637451171875	1.0
6087	1	0.020994913512140025	3.8634750843048096	2.0
6088	1	0.015054285076969924	4.19609260559082	2.0
6089	1	0.015961843777911426	4.137554168701172	3.0
6090	1	0.021999480055763077	3.8167364597320557	1.0
6091	1	0.02078639242838585	3.8734567165374756	3.0
6092	1	0.015399842176669206	4.173398017883301	1.0
6093	1	0.01474648364162123	4.216750621795654	1.0
6094	1	0.019920031345102753	3.916029453277588	1.0
6095	1	0.02960128473872283	3.519937515258789	3.0
6096	1	0.022373066491847754	3.7998974323272705	2.0
6097	1	0.01762878303684751	4.038222312927246	1.0
6098	1	0.014625559270996097	4.224984645843506	3.0
6099	1	0.011660056569435405	4.4515862464904785	1.0
6100	1	0.02592215500234388	3.6526572704315186	2.0
6101	1	0.014065296428379958	4.264044761657715	2.0
6102	1	0.016628467274153676	4.096639156341553	2.0
