candidate_id	reference_id	similarity	score
4918	4921	0.08457969408918303	1
4918	4924	0.03918084577407837	1
4918	4928	0.08627552030900311	1
4918	4936	0.09743989206305682	1
4918	4944	0.07077449804323628	1
4918	4946	0.05288647625052992	1
4918	4948	0.07743883514743449	1
4918	4956	0.060189093717402234	1
4918	4961	0.0955151685590481	1
4918	4974	0.05252103369685224	1
4918	4979	0.06670696825627226	1
4918	4980	0.07137769934285382	1
4918	4996	0.08538444682822068	1
4918	4998	0.07497293125999724	1
4918	4999	0.05028381555771717	1
4918	5000	0.0650317208200983	1
4918	5002	0.07835448043632685	1
4918	5005	0.07961335943846565	1
4918	5015	0.05718720117234343	1
4918	5016	0.05690187733933734	1
4918	5027	0.06982256781523219	1
4918	5032	0.08545315978436646	1
4918	5035	0.05869688422082345	1
4918	5044	0.08065097556496045	1
4918	5045	0.05214778348357487	1
4918	5049	0.06337001332420035	1
4918	5052	0.0631521752557158	1
4918	5055	0.08418344804462863	1
4918	5057	0.07188241860119415	1
4918	5070	0.0471456087379506	1
4918	5072	0.09653537067457173	1
4918	5077	0.0313544447291468	1
4918	5078	0.08975496351213227	1
4918	5080	0.0938471472320183	1
4918	5081	0.06815707809833714	1
4918	5082	0.10101951060177691	1
4918	5088	0.06921072376919751	1
4918	5093	0.06695550351168693	1
4918	5097	0.06288341538183984	1
4918	5103	0.06877533082226303	1
4918	5111	0.0739090034411372	1
4918	5113	0.07482899758531132	1
4918	5140	0.0639021995213154	1
4918	5141	0.10924542781071032	1
4918	5142	0.058721323578087056	1
4918	5149	0.051729483437877116	1
4918	5151	0.0604763216416447	1
4918	5156	0.044139595395517886	1
4918	5158	0.0668032579778408	1
4918	5161	0.0724750502492195	1
4918	5171	0.06839319113177443	1
4918	5172	0.05153881799788595	1
4918	5174	0.05170662260834649	1
4918	5175	0.06549161383662214	1
4918	5187	0.044868291633458894	1
4918	5200	0.09260225939360779	1
4918	5207	0.07720434335535888	1
4918	5217	0.07515219851270055	1
4918	5222	0.07455980409313409	1
4918	5223	0.08527017675178043	1
4918	5224	0.06946226083226503	1
4918	5225	0.06343413637741534	1
4918	5242	0.07526660030038555	1
4918	5246	0.060806412075767986	1
4918	5248	0.07515219851270055	1
4918	5252	0.05497101461147246	1
4918	5261	0.08866763091136907	1
4918	5265	0.10169641129662496	1
4918	5266	0.09028747377912916	1
4918	5276	0.04904007750822694	1
4918	5286	0.06977687012106402	1
4918	5288	0.05446115457840276	1
4918	5289	0.08807155037479904	1
4918	5290	0.07368107195278502	1
4918	5295	0.0755946110141142	1
4918	5296	0.12021591029937068	1
4918	5297	0.07523525699040065	1
4918	5300	0.06398910074489442	1
4918	5302	0.04890783180705623	1
4918	5305	0.07316239782769719	1
4918	5310	0.07112685675942092	1
4918	5311	0.07282205378639879	1
4918	5312	0.06891719895028943	1
4918	5325	0.08542608753140356	1
4918	5328	0.05977461561178992	1
4918	5329	0.11190729681915113	1
4918	5333	0.05699742468167485	1
4918	5336	0.06451225716472635	1
4918	5345	0.08628644350420575	1
4918	5350	0.06674408303081239	1
4918	5351	0.06638300999065327	1
4918	5354	0.08124721992855795	1
4918	5356	0.08108814749447599	1
4918	5358	0.046537702659010444	1
4918	5359	0.06135038037420604	1
4918	5375	0.07352808245249363	1
4918	5382	0.09480388667288431	1
4918	5385	0.07002774327983662	1
4918	5389	0.08794946931816017	1
4918	5392	0.05615895911856645	1
4918	5394	0.06964827524050961	1
4918	5395	0.08836082945156717	1
4918	5399	0.08866763091136907	1
4918	5401	0.07450249710040477	1
4918	5402	0.08077372870708688	1
4918	5406	0.08691249676527797	1
4918	5408	0.08441190337197213	1
4918	5409	0.08951004147693946	1
4918	5425	0.09758503418792414	1
4918	5427	0.027912004979917825	1
4918	5430	0.07337619785267659	1
4918	5432	0.07098040613819398	1
4918	5436	0.061829036576078814	1
4918	5440	0.09552247884041842	1
4918	5441	0.03848131708186593	1
4918	5443	0.09791615924468881	1
4918	5448	0.06191416654192452	1
4918	5449	0.080362792099201	1
4918	5451	0.05858352700135736	1
4918	5453	0.0594589857519439	1
4918	5457	0.08294725525057678	1
4918	5459	0.04487116933557495	1
4918	5467	0.04789942854572995	1
4918	5468	0.0671300833647839	1
4918	5470	0.0837915355350558	1
4918	5472	0.06928579505747674	1
4918	5476	0.07542685761975354	1
4918	5482	0.08658579467448962	1
4918	5490	0.06608724800731253	1
4918	5498	0.08408285264221961	1
4918	5500	0.08380010630320779	1
4918	5510	0.09028747377912916	1
4918	5518	0.06916900500924618	1
4918	5530	0.048308659288909574	1
4918	5535	0.04467119766987371	1
4918	5541	0.09318280482346518	1
4918	5543	0.05878424640985295	1
4918	5544	0.06794845664467325	1
4918	5545	0.07574256354368061	1
4918	5548	0.06925760282618841	1
4918	5551	0.08283664186460593	1
4918	5554	0.07330948763668352	1
4918	5565	0.1074145329818131	1
4918	5569	0.0675932920739005	1
4918	5570	0.08627552030900311	1
4918	5573	0.06824600684144239	1
4918	5574	0.03994151340179245	1
4918	5576	0.10782350129930131	1
4918	5577	0.06408406464626415	1
4918	5581	0.07087316127073746	1
4918	5583	0.059598926785904324	1
4918	5586	0.07055799952843293	1
4918	5587	0.09851698191018467	1
4918	5588	0.0671637024043461	1
4918	5595	0.09432213379270214	1
4918	5601	0.07726485229211397	1
4918	5602	0.06761161787737983	1
4918	5615	0.07368107195278502	1
4918	5616	0.04388933833784267	1
4918	5618	0.0647406055907282	1
4918	5619	0.07785922668010224	1
4918	5622	0.07651008126583995	1
4918	5623	0.08768162430277537	1
4918	5630	0.031365615088803284	1
4918	5638	0.08036348186153852	1
4918	5643	0.07518495917095228	1
4918	5645	0.051892464811878966	1
4918	5655	0.07961335943846565	1
4918	5656	0.06955833186664725	1
4918	5659	0.052067763984591446	1
4918	5660	0.06457368702893279	1
4918	5669	0.08619626059528407	1
4918	5670	0.0798725144775326	1
4918	5671	0.1292362680943946	1
4918	5672	0.07365644722363306	1
4918	5684	0.05640312077129378	1
4918	5688	0.08440137846172663	1
4918	5691	0.07031300476772365	1
4918	5694	0.09560324798128772	1
4918	5696	0.0856999956645329	1
4918	5706	0.08326729572804777	1
4918	5708	0.0892561898348004	1
4918	5719	0.06809178474016828	1
4918	5720	0.05644291265965639	1
4918	5726	0.07889124575907294	1
4918	5731	0.03849734855298961	1
4918	5732	0.0581100839030186	1
4918	5733	0.08007928493893646	1
4918	5734	0.0812263021072902	1
4918	5741	0.061590513658177214	1
4918	5744	0.07882812874228819	1
4918	5750	0.09957067089836802	1
4918	5751	0.06838608199483186	1
4918	5752	0.06703089334113245	1
4918	5753	0.09612153806974848	1
4918	5760	0.08431067315287563	1
4918	5761	0.08265120167260402	1
4918	5762	0.07226180848814821	1
4918	5774	0.07936550854936937	1
4918	5785	0.10118399992485194	1
4918	5790	0.07560225322011319	1
4918	5799	0.09403055430135919	1
4918	5800	0.08036348186153852	1
4918	5809	0.050739577032588544	1
4918	5814	0.08426923460159412	1
4918	5815	0.023201322677118375	1
4918	5819	0.075768355378289	1
4918	5822	0.0623993934380926	1
4918	5825	0.053745207631643886	1
4918	5826	0.06801604496504904	1
4918	5832	0.07921603156030342	1
4918	5833	0.05162432600779754	1
4918	5834	0.1092317804860292	1
4918	5838	0.06133566730579535	1
4918	5840	0.07021158916409026	1
4918	5844	0.04308753758528127	1
4918	5849	0.10491704736928643	1
4918	5850	0.09646305903047318	1
4918	5852	0.06839319113177443	1
4918	5853	0.12021591029937068	1
4918	5854	0.07009475933752309	1
4918	5855	0.05595685008804388	1
4918	5856	0.09076930604630169	1
4918	5865	0.09182693917676031	1
4918	5868	0.08313843389500514	1
4918	5870	0.0631040725253958	1
4918	5871	0.05445829805207882	1
4918	5875	0.05959818789692973	1
4918	5876	0.060617703184357614	1
4918	5877	0.05863871024280595	1
4918	5878	0.10118399992485194	1
4918	5881	0.07632579155956357	1
4918	5883	0.0598320049439404	1
4918	5886	0.07317019538709026	1
4918	5889	0.05478767818984006	1
4918	5893	0.056236040838606186	1
4918	5898	0.09554234012390393	1
4918	5904	0.10230523292716683	1
4918	5905	0.07763332669588757	1
4918	5906	0.04509078111883211	1
4918	5914	0.05699289964271963	1
4918	5917	0.0686638702938639	1
4918	5921	0.060973782273141944	1
4918	5922	0.06958181877310833	1
4918	5927	0.08602622688077079	1
4918	5928	0.03898144803622213	1
4918	5931	0.06563318641390865	1
4918	5932	0.052895643874185494	1
4918	5934	0.09433565013867383	1
4918	5935	0.06765697826931825	1
4918	5947	0.0747021513432957	1
4918	5948	0.073504420138462	1
4918	5952	0.11988320785777938	1
4918	5956	0.09059197927311556	1
4918	5960	0.07882812874228819	1
4918	5967	0.0670383730584598	1
4918	5968	0.07928278593589283	1
4918	5971	0.10491704736928643	1
4918	5974	0.0761239394557476	1
4918	5980	0.07539927648982768	1
4918	5981	0.055572364298072226	1
4918	5984	0.061590513658177214	1
4918	5987	0.0762336769186196	1
4918	5990	0.06314311180172223	1
4918	5997	0.05315127276373837	1
4918	6002	0.08491437370350424	1
4918	6003	0.08492844525851176	1
4918	6006	0.07316239782769719	1
4918	6009	0.06647750071822651	1
4918	6010	0.08778893219493306	1
4918	6014	0.06999412577871301	1
4918	6016	0.06608783099771132	1
4918	6018	0.10101895664994762	1
4918	6020	0.06185079840289741	1
4918	6030	0.09116011739040103	1
4918	6033	0.07385459134753702	1
4918	6045	0.0699691484500196	1
4918	6050	0.07691182346869244	1
4918	6052	0.08117912121559714	1
